round,year,home,away,home_elo_2009,away_elo_2009,home_injuries_top5,home_injuries_top10,away_injuries_top5,away_injuries_top10,home_odds_open,home_odds_win_prob_close,home_season,standing_away,standing_home,thurs_fri,sat,sun,evening,margin,home_win,home_injuries_95th_to_90th,away_injuries_95th_to_90th,expected_margin
17,2018,Fremantle,Port Adelaide,1446.63259,1530.687936,0,0,0,0,3,0.172425033,Fremantle_2018,5,13,0,0,1,0,9,1,0,0,-33.5
17,2018,North Melbourne,Sydney,1521.846388,1738.347576,0,0,0,0,2.2,0.52027027,North Melbourne_2018,4,9,0,0,1,0,-6,0,0,0,1.5
17,2018,Collingwood,West Coast,1609.931871,1632.25052,0,0,0,0,1.58,0.638107674,Collingwood_2018,2,3,0,0,1,0,-35,0,0,0,13.5
17,2018,Gold Coast,Essendon,1238.187496,1399.553002,0,0,0,0,4.35,0.23924513,Gold Coast_2018,12,17,0,1,0,1,-44,0,0,0,-25.5
17,2018,GWS Giants,Richmond,1455.789233,1569.907145,0,0,0,0,2.2,0.371403107,GWS Giants_2018,1,7,0,1,0,1,2,1,0,0,-11.5
17,2018,Melbourne,Western Bulldogs,1344.661175,1453.229179,0,0,0,1,1.28,0.865554799,Melbourne_2018,14,6,0,1,0,0,50,1,0,1,39.5
17,2018,Hawthorn,Brisbane Lions,1735.610888,1229.662558,0,1,0,0,1.18,0.798724954,Hawthorn_2018,16,10,0,1,0,0,-33,0,1,0,28.5
17,2018,St Kilda,Carlton,1411.021926,1312.146713,0,1,0,0,1.42,0.733082707,St Kilda_2018,18,15,1,0,0,1,64,1,1,0,21.5
17,2018,Adelaide,Geelong,1624.159405,1746.3744,0,0,0,0,1.75,0.474300709,Adelaide_2018,8,11,1,0,0,1,15,1,0,0,-2.5
16,2018,West Coast,GWS Giants,1629.814642,1458.22511,0,0,0,0,1.48,0.593982509,West Coast_2018,10,3,0,0,1,0,11,1,0,0,9.5
16,2018,Essendon,Collingwood,1402.319266,1607.165607,0,0,0,0,2.4,0.387625936,Essendon_2018,2,12,0,0,1,0,-16,0,0,0,-9.5
16,2018,North Melbourne,Gold Coast,1518.772186,1241.261698,0,0,0,0,1.1,0.907407407,North Melbourne_2018,17,9,0,0,1,0,37,1,0,0,52.5
16,2018,Melbourne,Fremantle,1337.471559,1453.822206,0,0,0,0,1.25,0.907407407,Melbourne_2018,13,6,0,1,0,1,54,1,0,0,48.5
16,2018,Western Bulldogs,Hawthorn,1456.622701,1732.217367,0,0,0,0,3,0.325191571,Western Bulldogs_2018,8,14,0,1,0,1,-63,0,0,0,-18.5
16,2018,Port Adelaide,St Kilda,1526.552176,1415.157686,0,0,0,0,1.08,0.872354497,Port Adelaide_2018,15,4,0,1,0,0,36,1,0,0,40.5
16,2018,Brisbane Lions,Carlton,1221.799936,1320.009334,0,0,0,1,1.44,0.749480249,Brisbane Lions_2018,18,16,0,1,0,0,65,1,0,1,25.5
16,2018,Richmond,Adelaide,1563.637532,1630.429017,0,0,0,0,1.2,0.785578748,Richmond_2018,11,1,1,0,0,1,47,1,0,0,28.5
16,2018,Sydney,Geelong,1741.170521,1743.551456,0,0,0,0,1.47,0.561339876,Sydney_2018,7,5,1,0,0,1,-12,0,0,0,5.5
15,2018,Fremantle,Brisbane Lions,1462.25317,1213.368972,0,0,0,0,1.33,0.76075487,Fremantle_2018,17,13,0,0,1,0,-55,0,0,0,22.5
15,2018,Essendon,North Melbourne,1398.428253,1522.663198,0,0,0,0,2.1,0.47972973,Essendon_2018,9,12,0,0,1,0,17,1,0,0,-2.5
15,2018,Melbourne,St Kilda,1337.471559,1415.157686,0,0,0,0,1.11,0.872354497,Melbourne_2018,15,7,0,0,1,0,-2,0,0,0,39.5
15,2018,Gold Coast,Collingwood,1243.86377,1604.563535,0,0,0,1,5.75,0.107954545,Gold Coast_2018,2,16,0,1,0,1,-39,0,0,1,-44.5
15,2018,GWS Giants,Hawthorn,1454.760885,1735.681592,0,0,0,0,1.47,0.628596893,GWS Giants_2018,10,6,0,1,0,1,11,1,0,0,12.5
15,2018,Adelaide,West Coast,1627.588926,1632.654734,0,0,0,0,2.2,0.679698883,Adelaide_2018,3,11,0,1,0,0,10,1,0,0,17.5
15,2018,Carlton,Port Adelaide,1323.102684,1523.458827,0,0,0,0,6,0.148550725,Carlton_2018,5,18,0,1,0,0,-21,0,0,0,-33.5
15,2018,Western Bulldogs,Geelong,1456.622701,1743.551456,0,0,0,0,5,0.165242165,Western Bulldogs_2018,8,14,1,0,0,1,2,1,0,0,-33.5
15,2018,Richmond,Sydney,1558.788412,1746.019642,0,0,0,0,1.58,0.638107674,Richmond_2018,4,1,1,0,0,1,26,1,0,0,14.5
14,2018,Collingwood,Carlton,1602.030614,1325.635605,0,0,0,0,1.13,0.924079066,Collingwood_2018,18,4,0,0,1,0,20,1,0,0,49.5
14,2018,Western Bulldogs,North Melbourne,1456.622701,1522.663198,1,1,0,0,2.9,0.220481928,Western Bulldogs_2018,8,14,0,1,0,1,-2,0,0,0,-25.5
14,2018,Brisbane Lions,GWS Giants,1216.31023,1451.819627,0,0,0,0,4,0.266917293,Brisbane Lions_2018,10,17,0,1,0,0,-27,0,0,0,-20.5
14,2018,Hawthorn,Gold Coast,1733.805516,1245.739845,0,0,0,0,1.12,0.942307692,Hawthorn_2018,15,9,0,1,0,0,53,1,0,0,57.5
14,2018,Port Adelaide,Melbourne,1521.044535,1339.885851,0,0,0,0,1.62,0.575396825,Port Adelaide_2018,6,5,1,0,0,1,10,1,0,0,6.5
14,2018,West Coast,Essendon,1638.496991,1392.585996,0,0,0,0,1.25,0.721116639,West Coast_2018,12,3,1,0,0,1,-28,0,0,0,20.5
13,2018,Geelong,Richmond,1747.674075,1554.665792,0,0,0,0,2.8,0.395833333,Geelong_2018,1,5,0,0,1,0,-18,0,0,0,-9.5
13,2018,Hawthorn,Adelaide,1728.793153,1632.601289,0,0,0,0,1.97,0.66938899,Hawthorn_2018,11,9,0,1,0,1,56,1,0,0,16.5
13,2018,Gold Coast,St Kilda,1245.739845,1415.157686,0,0,0,0,1.68,0.379487179,Gold Coast_2018,16,15,0,1,0,0,-2,0,0,0,-11.5
13,2018,Carlton,Fremantle,1330.525289,1457.363485,0,0,0,0,2.4,0.455609362,Carlton_2018,12,18,0,1,0,0,-57,0,0,0,-3.5
13,2018,Sydney,West Coast,1743.426308,1641.090325,0,0,0,0,1.62,0.638107674,Sydney_2018,2,3,1,0,0,1,15,1,0,0,13.5
13,2018,Port Adelaide,Western Bulldogs,1515.328154,1462.339082,0,0,0,0,1.14,0.892045455,Port Adelaide_2018,14,7,1,0,0,1,57,1,0,0,38.5
12,2018,Melbourne,Collingwood,1343.21638,1598.700086,0,0,0,0,1.68,0.620512821,Melbourne_2018,6,5,0,0,0,0,-42,0,0,0,10.5
12,2018,Fremantle,Adelaide,1457.363485,1632.601289,1,1,0,1,2.55,0.23924513,Fremantle_2018,10,13,0,0,1,0,3,1,0,1,-26.5
12,2018,Brisbane Lions,Essendon,1219.537994,1389.358232,0,0,0,0,2.25,0.438660124,Brisbane Lions_2018,12,17,0,0,1,0,-22,0,0,0,-5.5
12,2018,St Kilda,Sydney,1418.159778,1740.424216,0,0,0,0,5.75,0.201275046,St Kilda_2018,3,16,0,1,0,1,-71,0,0,0,-27.5
12,2018,GWS Giants,Gold Coast,1447.123302,1250.43617,0,1,0,0,1.14,0.924079066,GWS Giants_2018,15,9,0,1,0,0,108,1,1,0,48.5
12,2018,Geelong,North Melbourne,1744.236133,1526.10114,0,0,0,0,1.4,0.66938899,Geelong_2018,7,4,0,1,0,0,37,1,0,0,16.5
12,2018,Port Adelaide,Richmond,1512.395691,1557.598255,0,0,0,1,1.85,0.568892422,Port Adelaide_2018,2,8,1,0,0,1,14,1,0,1,6.5
11,2018,Adelaide,GWS Giants,1636.726305,1442.998287,0,0,0,0,1.33,0.749480249,Adelaide_2018,11,9,0,0,1,0,-16,0,0,0,21.5
11,2018,Collingwood,Fremantle,1593.862977,1462.200594,0,0,0,0,1.35,0.858596491,Collingwood_2018,13,7,0,0,1,0,61,1,0,0,43.5
11,2018,North Melbourne,Brisbane Lions,1522.96071,1222.678424,0,0,0,0,1.25,0.779518072,North Melbourne_2018,17,6,0,0,1,0,54,1,0,0,26.5
11,2018,West Coast,St Kilda,1638.759256,1420.490847,0,0,0,0,1.05,0.942307692,West Coast_2018,16,1,0,1,0,1,13,1,0,0,52.5
11,2018,Essendon,Richmond,1394.165215,1552.791272,0,0,0,0,5,0.293931159,Essendon_2018,2,12,0,1,0,1,-71,0,0,0,-19.5
11,2018,Gold Coast,Geelong,1252.049791,1742.622512,0,0,0,0,4.6,0.278883361,Gold Coast_2018,5,15,0,1,0,0,-85,0,0,0,-22.5
11,2018,Hawthorn,Port Adelaide,1728.793153,1512.395691,0,0,0,0,1.85,0.47972973,Hawthorn_2018,8,10,0,1,0,0,3,1,0,0,-2.5
11,2018,Western Bulldogs,Melbourne,1469.200763,1336.354698,0,0,0,0,3,0.148550725,Western Bulldogs_2018,3,14,0,1,0,0,-49,0,0,0,-39.5
11,2018,Sydney,Carlton,1738.093995,1332.85551,0,0,0,0,1.03,0.930735931,Sydney_2018,18,4,1,0,0,1,30,1,0,0,48.5
10,2018,Fremantle,North Melbourne,1466.371442,1518.789862,0,0,0,0,1.62,0.5,Fremantle_2018,5,13,0,0,1,0,-28,0,0,0,1.5
10,2018,Melbourne,Adelaide,1323.803229,1649.277774,0,0,0,0,2.35,0.575396825,Melbourne_2018,7,3,0,0,1,0,91,1,0,0,6.5
10,2018,Hawthorn,West Coast,1731.842482,1635.709926,0,0,0,0,1.75,0.446843854,Hawthorn_2018,1,10,0,0,1,0,-15,0,0,0,-4.5
10,2018,Geelong,Carlton,1740.2917,1335.186322,0,0,0,0,1.04,0.91728972,Geelong_2018,18,6,0,1,0,1,28,1,0,0,49.5
10,2018,GWS Giants,Essendon,1448.306976,1388.856525,0,0,0,0,1.36,0.695852535,GWS Giants_2018,12,11,0,1,0,1,-35,0,0,0,18.5
10,2018,Brisbane Lions,Sydney,1224.513956,1736.258463,0,0,0,0,4,0.293931159,Brisbane Lions_2018,4,17,0,1,0,0,-18,0,0,0,-17.5
10,2018,Richmond,St Kilda,1549.031317,1424.250802,0,0,0,0,1.06,0.892045455,Richmond_2018,16,2,0,1,0,0,28,1,0,0,42.5
10,2018,Collingwood,Western Bulldogs,1589.761313,1473.302427,0,0,0,0,1.42,0.706068841,Collingwood_2018,14,8,1,0,0,1,35,1,0,0,18.5
9,2018,West Coast,Richmond,1630.756506,1553.984737,0,0,0,0,2.18,0.493252362,West Coast_2018,2,1,0,0,1,0,47,1,0,0,-1.5
9,2018,Brisbane Lions,Hawthorn,1214.181955,1742.174484,0,0,0,0,2.75,0.314553991,Brisbane Lions_2018,9,17,0,0,1,0,56,1,0,0,-16.5
9,2018,Carlton,Melbourne,1344.28348,1314.706071,0,1,0,0,5,0.141403509,Carlton_2018,3,18,0,0,1,0,-109,0,1,0,-40.5
9,2018,St Kilda,Collingwood,1427.823738,1586.188377,0,0,0,0,4,0.231299213,St Kilda_2018,10,16,0,1,0,1,-28,0,0,0,-26.5
9,2018,Sydney,Fremantle,1732.748656,1469.881249,0,0,0,0,1.22,0.841748768,Sydney_2018,12,5,0,1,0,1,59,1,0,0,36.5
9,2018,Essendon,Geelong,1381.632802,1747.515424,0,0,0,0,2.8,0.179831933,Essendon_2018,8,14,0,1,0,0,34,1,0,0,-32.5
9,2018,Gold Coast,Port Adelaide,1255.393016,1509.052466,0,0,0,0,4.35,0.092592593,Gold Coast_2018,6,15,0,1,0,0,-40,0,0,0,-47.5
9,2018,North Melbourne,GWS Giants,1513.987579,1453.109259,0,0,0,0,2.1,0.66938899,North Melbourne_2018,11,7,0,1,0,0,43,1,0,0,15.5
9,2018,Adelaide,Western Bulldogs,1645.521085,1477.059116,0,1,0,0,1.2,0.749480249,Adelaide_2018,13,4,1,0,0,1,37,1,1,0,22.5
8,2018,Collingwood,Geelong,1589.483229,1744.220572,0,1,0,1,2.2,0.395833333,Collingwood_2018,3,11,0,0,1,0,-21,0,1,1,-10.5
8,2018,North Melbourne,Richmond,1516.73659,1551.235726,0,0,0,0,4.6,0.250519751,North Melbourne_2018,1,10,0,0,1,0,-10,0,0,0,-22.5
8,2018,Fremantle,St Kilda,1465.601828,1432.10316,0,0,0,0,1.28,0.638107674,Fremantle_2018,16,12,0,1,0,1,30,1,0,0,13.5
8,2018,Western Bulldogs,Brisbane Lions,1474.817038,1216.424033,0,0,0,0,1.35,0.674808429,Western Bulldogs_2018,18,13,0,1,0,1,14,1,0,0,17.5
8,2018,Port Adelaide,Adelaide,1506.890727,1647.682824,0,0,0,0,2.15,0.446843854,Port Adelaide_2018,4,8,0,1,0,0,5,1,0,0,-5.5
8,2018,Gold Coast,Melbourne,1261.677283,1308.421803,0,0,0,0,2.65,0.220481928,Gold Coast_2018,6,14,0,1,0,0,-69,0,0,0,-26.5
8,2018,Carlton,Essendon,1341.35561,1384.560671,0,0,0,0,4.35,0.314553991,Carlton_2018,15,17,0,1,0,0,13,1,0,0,-16.5
8,2018,GWS Giants,West Coast,1456.330889,1627.534875,0,0,0,0,1.4,0.646766169,GWS Giants_2018,2,9,0,1,0,0,-25,0,0,0,14.5
8,2018,Hawthorn,Sydney,1744.189976,1730.733164,0,0,0,0,1.95,0.620512821,Hawthorn_2018,7,5,1,0,0,1,-8,0,0,0,11.5
7,2018,Brisbane Lions,Collingwood,1218.004493,1587.902769,0,0,0,0,2.7,0.266917293,Brisbane Lions_2018,9,17,0,0,1,0,-7,0,0,0,-23.5
7,2018,St Kilda,Melbourne,1437.925759,1302.599204,0,0,0,0,3.35,0.314553991,St Kilda_2018,10,16,0,0,1,0,-39,0,0,0,-18.5
7,2018,Richmond,Fremantle,1545.114646,1471.722908,0,0,0,0,1.17,0.851449275,Richmond_2018,12,1,0,0,1,0,77,1,0,0,38.5
7,2018,Adelaide,Carlton,1644.540473,1344.497961,0,0,0,0,1.04,0.95210356,Adelaide_2018,18,3,0,1,0,1,55,1,0,0,53.5
7,2018,Sydney,North Melbourne,1730.733164,1516.73659,0,0,0,0,1.1,0.779518072,Sydney_2018,7,8,0,1,0,1,-2,0,0,0,26.5
7,2018,West Coast,Port Adelaide,1623.136132,1511.289471,0,0,0,0,1.85,0.533875339,West Coast_2018,11,2,0,1,0,0,42,1,0,0,2.5
7,2018,Essendon,Hawthorn,1387.01224,1741.738408,0,0,0,0,1.75,0.353233831,Essendon_2018,4,15,0,1,0,0,-23,0,0,0,-13.5
7,2018,Western Bulldogs,Gold Coast,1472.463994,1264.030328,0,1,0,0,1.2,0.779518072,Western Bulldogs_2018,13,14,0,1,0,0,9,1,1,0,26.5
7,2018,Geelong,GWS Giants,1740.877516,1459.673946,0,0,0,0,1.62,0.706068841,Geelong_2018,5,6,1,0,0,1,61,1,0,0,19.5
6,2018,Fremantle,West Coast,1473.553211,1621.305829,0,0,0,0,2.3,0.406017491,Fremantle_2018,2,11,0,0,1,0,-8,0,0,0,-9.5
6,2018,Collingwood,Richmond,1593.63043,1539.386984,0,0,0,0,2.55,0.338435374,Collingwood_2018,1,10,0,0,1,0,-43,0,0,0,-14.5
6,2018,Essendon,Melbourne,1392.567106,1297.044338,0,0,0,0,1.97,0.438660124,Essendon_2018,12,14,0,0,1,0,-36,0,0,0,-5.5
6,2018,Adelaide,Gold Coast,1641.966259,1266.604542,0,0,0,0,1.08,0.892045455,Adelaide_2018,13,5,0,1,0,1,48,1,0,0,46.5
6,2018,Hawthorn,St Kilda,1738.784217,1440.87995,0,1,0,0,1.25,0.646766169,Hawthorn_2018,16,4,0,1,0,1,35,1,1,0,14.5
6,2018,GWS Giants,Brisbane Lions,1456.341401,1221.337038,0,0,0,0,1.11,0.865554799,GWS Giants_2018,17,3,0,1,0,0,34,1,0,0,37.5
6,2018,North Melbourne,Port Adelaide,1521.742337,1506.283724,0,1,0,0,4,0.431107578,North Melbourne_2018,6,8,0,1,0,0,-33,0,1,0,-6.5
6,2018,Geelong,Sydney,1744.400988,1727.209692,0,0,0,0,1.75,0.661564626,Geelong_2018,7,9,0,1,0,0,-17,0,0,0,15.5
6,2018,Western Bulldogs,Carlton,1469.017977,1347.943978,0,0,0,0,1.33,0.674808429,Western Bulldogs_2018,18,15,1,0,0,1,21,1,0,0,16.5
5,2018,Collingwood,Essendon,1589.696518,1396.501018,0,0,0,0,2.1,0.553156146,Collingwood_2018,13,5,0,0,0,0,49,1,0,0,4.5
5,2018,Melbourne,Richmond,1300.635262,1535.79606,0,0,0,0,2.18,0.353233831,Melbourne_2018,1,14,0,0,0,1,-46,0,0,0,-13.5
5,2018,Brisbane Lions,Gold Coast,1223.289426,1264.652154,0,0,0,0,1.7,0.547619048,Brisbane Lions_2018,12,17,0,0,1,0,-5,0,0,0,4.5
5,2018,North Melbourne,Hawthorn,1515.991278,1744.535276,0,0,0,0,3.35,0.375324675,North Melbourne_2018,7,4,0,0,1,0,28,1,0,0,-12.5
5,2018,Fremantle,Western Bulldogs,1467.474232,1475.096956,0,0,0,1,1.6,0.608122363,Fremantle_2018,16,11,0,1,0,1,54,1,0,1,11.5
5,2018,Port Adelaide,Geelong,1509.638611,1741.046101,0,0,0,1,1.5,0.654950869,Port Adelaide_2018,6,9,0,1,0,1,-34,0,0,1,15.5
5,2018,Carlton,West Coast,1350.162892,1619.086916,0,0,0,0,3.2,0.167887668,Carlton_2018,2,18,0,1,0,0,-10,0,0,0,-33.5
5,2018,St Kilda,GWS Giants,1440.87995,1456.341401,0,0,0,0,4,0.288602941,St Kilda_2018,3,15,0,1,0,0,0,0,0,0,-19.5
5,2018,Sydney,Adelaide,1730.248004,1638.927946,0,0,0,0,1.65,0.768700787,Sydney_2018,8,10,1,0,0,1,-10,0,0,0,26.5
4,2018,Geelong,St Kilda,1737.906781,1444.01927,0,1,0,0,1.14,0.76075487,Geelong_2018,16,8,0,0,1,0,47,1,1,0,24.5
4,2018,Hawthorn,Melbourne,1742.44952,1302.721018,0,0,0,0,2.1,0.431107578,Hawthorn_2018,12,4,0,0,1,0,67,1,0,0,-5.5
4,2018,Essendon,Port Adelaide,1391.941696,1514.197933,0,0,0,0,1.9,0.424603175,Essendon_2018,5,11,0,0,1,0,22,1,0,0,-6.5
4,2018,West Coast,Gold Coast,1616.343337,1267.395733,0,0,0,0,1.17,0.841748768,West Coast_2018,14,2,0,1,0,1,80,1,0,0,32.5
4,2018,North Melbourne,Carlton,1510.927531,1355.226638,0,0,0,0,1.85,0.628596893,North Melbourne_2018,18,7,0,1,0,1,86,1,0,0,13.5
4,2018,Western Bulldogs,Sydney,1476.809156,1728.535804,0,0,0,1,3.2,0.250519751,Western Bulldogs_2018,6,15,0,1,0,0,-7,0,0,1,-24.5
4,2018,Richmond,Brisbane Lions,1532.656904,1226.428582,0,0,0,0,1.1,0.881484933,Richmond_2018,17,3,0,1,0,0,93,1,0,0,39.5
4,2018,GWS Giants,Fremantle,1451.752373,1472.06326,0,0,0,0,1.12,0.827574967,GWS Giants_2018,13,1,0,1,0,0,31,1,0,0,30.5
4,2018,Adelaide,Collingwood,1645.150969,1583.473495,0,0,0,1,1.12,0.820168067,Adelaide_2018,10,9,1,0,0,1,-48,0,0,1,30.5
3,2018,West Coast,Geelong,1613.221681,1741.028437,0,0,0,0,2.2,0.52027027,West Coast_2018,12,5,0,0,1,0,15,1,0,0,2.5
3,2018,Western Bulldogs,Essendon,1473.165479,1395.585373,0,0,0,0,2.5,0.278883361,Western Bulldogs_2018,13,16,0,0,1,0,21,1,0,0,-23.5
3,2018,Richmond,Hawthorn,1529.335209,1745.771215,0,0,0,1,1.52,0.612374064,Richmond_2018,8,9,0,0,1,0,13,1,0,1,11.5
3,2018,St Kilda,Adelaide,1447.952601,1641.217637,0,0,0,1,2.5,0.266917293,St Kilda_2018,3,15,0,1,0,1,-49,0,0,1,-21.5
3,2018,Sydney,GWS Giants,1725.987779,1454.300397,0,0,0,0,1.72,0.612374064,Sydney_2018,2,7,0,1,0,1,16,1,0,0,10.5
3,2018,Gold Coast,Fremantle,1270.75239,1468.706603,0,0,0,0,3.1,0.379487179,Gold Coast_2018,10,6,0,1,0,0,-28,0,0,0,-11.5
3,2018,Melbourne,North Melbourne,1296.343231,1517.305319,0,0,0,0,1.2,0.721116639,Melbourne_2018,11,4,0,1,0,0,37,1,0,0,20.5
3,2018,Port Adelaide,Brisbane Lions,1512.522487,1228.104028,0,0,0,1,1.12,0.942307692,Port Adelaide_2018,17,1,0,1,0,0,5,1,0,1,58.5
3,2018,Carlton,Collingwood,1358.224905,1580.475229,0,0,0,0,2.9,0.371403107,Carlton_2018,14,18,1,0,0,1,-24,0,0,0,-12.5
2,2018,Geelong,Hawthorn,1741.028437,1745.771215,0,1,0,0,1.67,0.55587484,Geelong_2018,4,10,0,0,0,0,-1,0,1,0,5.5
2,2018,Sydney,Port Adelaide,1730.994816,1507.51545,0,0,0,0,1.49,0.652420287,Sydney_2018,2,9,0,0,1,0,-23,0,0,0,16.5
2,2018,Western Bulldogs,West Coast,1477.632676,1608.754484,0,0,0,0,1.67,0.568892422,Western Bulldogs_2018,8,18,0,0,1,0,-51,0,0,0,8.5
2,2018,Fremantle,Essendon,1465.472373,1398.819603,0,0,0,0,2.4,0.379487179,Fremantle_2018,11,14,0,1,0,0,16,1,0,0,-12.5
2,2018,Brisbane Lions,Melbourne,1231.824498,1292.622761,0,0,0,0,2.82,0.268152369,Brisbane Lions_2018,6,15,0,1,0,1,-26,0,0,0,-21.5
2,2018,Collingwood,GWS Giants,1584.399495,1450.376131,0,0,0,0,2.97,0.329997589,Collingwood_2018,1,16,0,1,0,0,-16,0,0,0,-17.5
2,2018,Carlton,Gold Coast,1363.800799,1265.176496,0,0,0,0,1.55,0.617668125,Carlton_2018,3,17,0,1,0,0,-34,0,0,0,13.5
2,2018,North Melbourne,St Kilda,1511.910059,1453.347862,0,0,0,0,2.89,0.295909008,North Melbourne_2018,13,5,1,0,0,0,52,1,0,0,-17.5
2,2018,Adelaide,Richmond,1637.028607,1533.524239,0,0,0,0,1.7,0.536231884,Adelaide_2018,12,7,1,0,0,1,36,1,0,0,4.5
